 4.921989561761e-01	1
 4.927467062300e-01	2
 4.971988074806e-01	3
 4.947674971521e-01	4
 4.906997201189e-01	5
 4.893571331413e-01	6
 4.920950648427e-01	7
 4.929364315609e-01	8
 4.953246331122e-01	9
 4.996549075249e-01	10
 4.997007080290e-01	11
 4.927534485594e-01	12
 4.914008479927e-01	13
 4.920738203145e-01	14
 4.894560854124e-01	15
 4.908405669653e-01	16
 4.964235227858e-01	17
 4.928222822566e-01	18
 4.939458937100e-01	19
 4.902668416307e-01	20
 4.903781861296e-01	21
 4.959401270589e-01	22
 4.907271258802e-01	23
 4.896522760061e-01	24
 4.904265920978e-01	25
 4.873213190610e-01	26
 4.903867508384e-01	27
 4.868132750544e-01	28
 4.946022374922e-01	29
 4.944127837307e-01	30
 4.902847667954e-01	31
 4.906064084163e-01	32
 4.877862450062e-01	33
 4.871180598579e-01	34
 4.833615731370e-01	35
 4.775588560891e-01	36
 4.824617459893e-01	37
 4.791983256777e-01	38
 4.851039598784e-01	39
 4.841651921894e-01	40
 4.806487969028e-01	41
 4.825495878034e-01	42
 4.900601675323e-01	43
 4.921861067168e-01	44
 4.917477053581e-01	45
 4.915975832792e-01	46
 4.875263913445e-01	47
 4.884682978239e-01	48
 4.945141592299e-01	49
 4.919013661180e-01	50
 4.953320857182e-01	51
 4.923413640934e-01	52
 4.962165523811e-01	53
 4.967905768870e-01	54
 4.939549254733e-01	55
 4.865850598242e-01	56
 4.906121857188e-01	57
 4.969411362164e-01	58
 4.956588738297e-01	59
 4.913928025389e-01	60
 4.941957650902e-01	61
 4.916031071472e-01	62
 4.972786984403e-01	63
 4.865795346469e-01	64
 4.941039686113e-01	65
 4.956140943910e-01	66
 4.980883574378e-01	67
 4.910239260675e-01	68
 4.949048750762e-01	69
 4.978738545361e-01	70
 4.937122327568e-01	71
 4.931354323101e-01	72
 4.920178466678e-01	73
 4.924465074241e-01	74
 4.836264293448e-01	75
 4.900346325368e-01	76
 4.875207814832e-01	77
 4.857383816465e-01	78
 4.916833999696e-01	79
 4.986696601666e-01	80
 4.939472415876e-01	81
 4.936474618315e-01	82
 4.915861440104e-01	83
 4.958354308309e-01	84
 4.935078295998e-01	85
 4.928500643030e-01	86
 4.967158836296e-01	87
 4.965488401519e-01	88
 4.933922850641e-01	89
 4.914383881159e-01	90
 4.909423017153e-01	91
 4.911152081848e-01	92
 4.843174667232e-01	93
 4.882358356567e-01	94
 4.931036547235e-01	95
 4.950977081408e-01	96
 4.885951176366e-01	97
 4.954482683408e-01	98
 4.941659240545e-01	99
 4.959903180497e-01	100
 4.951682881639e-01	101
 4.952186307597e-01	102
 4.855013794655e-01	103
 4.866730445966e-01	104
 4.863139917003e-01	105
 4.838569933998e-01	106
 4.836134507816e-01	107
 4.817809141248e-01	108
 4.826514729682e-01	109
 4.818488620562e-01	110
 4.876200554506e-01	111
 4.911706381203e-01	112
 4.899571720113e-01	113
 4.905761494563e-01	114
 4.888764504625e-01	115
 4.850752275845e-01	116
 4.885734726102e-01	117
 4.922080449421e-01	118
 4.897182856077e-01	119
 4.902417189305e-01	120
 4.909110965551e-01	121
 4.909124185794e-01	122
 4.931607675169e-01	123
 4.856126407335e-01	124
 4.869114088221e-01	125
 4.849090752664e-01	126
 4.826210277059e-01	127
 4.858441808605e-01	128
 4.873494661126e-01	129
 4.882409425722e-01	130
 4.879211232272e-01	131
 4.892786751026e-01	132
 4.855083781059e-01	133
 4.881013872159e-01	134
 4.922137454052e-01	135
 4.940356919411e-01	136
 4.945770297079e-01	137
 4.972775190960e-01	138
 4.939733203424e-01	139
 4.892356676156e-01	140
 4.919564224590e-01	141
 4.960108157462e-01	142
 4.901824893798e-01	143
 4.870727579630e-01	144
 4.881538284782e-01	145
 4.851236662176e-01	146
 4.826680809281e-01	147
 4.909731408583e-01	148
 4.902736535970e-01	149
 4.851988649259e-01	150
 4.859536880767e-01	151
 4.841286628916e-01	152
 4.845720855128e-01	153
 4.816952617597e-01	154
 4.879797851660e-01	155
 4.852987217038e-01	156
 4.901554728508e-01	157
 4.843298368325e-01	158
 4.866595993697e-01	159
 4.847118882812e-01	160
 4.947190460052e-01	161
 4.942353209510e-01	162
 4.919777474979e-01	163
 4.950126459245e-01	164
 4.909578789258e-01	165
 4.921143072203e-01	166
 4.969615867122e-01	167
 4.976200687342e-01	168
 4.928484461087e-01	169
 4.902322743220e-01	170
 4.923511448350e-01	171
 4.870811968493e-01	172
 4.901276819123e-01	173
 4.945753860802e-01	174
 4.912939677966e-01	175
 4.947816806550e-01	176
 4.993271553560e-01	177
 5.019191891261e-01	178
 5.008148717997e-01	179
 4.946202487496e-01	180
 4.954482264067e-01	181
 4.981342289669e-01	182
 4.956588685878e-01	183
 4.968576706800e-01	184
 4.932533369548e-01	185
 4.963019591975e-01	186
 4.952867777028e-01	187
 4.986957690927e-01	188
 5.005083368915e-01	189
 5.031634066007e-01	190
 4.945010110461e-01	191
 4.943407110368e-01	192
 4.957226768804e-01	193
 4.956242956646e-01	194
 4.921062726665e-01	195
 4.952901547457e-01	196
 4.940933552172e-01	197
 4.981450964602e-01	198
 4.924057291879e-01	199
 4.947069593413e-01	200
 4.940158245294e-01	201
 4.925736278899e-01	202
 4.934661077807e-01	203
 4.923569259296e-01	204
 4.893209243940e-01	205
 4.879839740271e-01	206
 4.862119549023e-01	207
 4.898641143746e-01	208
 4.917719579246e-01	209
 4.973107304714e-01	210
 4.921092293982e-01	211
 4.894133000003e-01	212
 4.883478249985e-01	213
 4.890999534109e-01	214
 4.924923899982e-01	215
 4.923664417861e-01	216
 4.929155573878e-01	217
 4.956541894363e-01	218
 4.974214931120e-01	219
 5.012287293803e-01	220
 4.917085545431e-01	221
 4.903917793035e-01	222
 4.903986333356e-01	223
 4.904445102993e-01	224
 4.922930630672e-01	225
 4.940915422699e-01	226
 4.931086849202e-01	227
 4.970266450849e-01	228
 4.988973031519e-01	229
 4.979556916810e-01	230
 4.970275899150e-01	231
 4.917258172450e-01	232
 4.965548258769e-01	233
 4.907436832405e-01	234
 5.000059666607e-01	235
 4.933636910017e-01	236
 4.948577137344e-01	237
 4.946780012557e-01	238
 4.890143358108e-01	239
 4.830369027959e-01	240
 4.818743433729e-01	241
 4.857489691780e-01	242
 4.893748239630e-01	243
 4.895170300006e-01	244
 4.859115986839e-01	245
 4.816969357220e-01	246
 4.856133799459e-01	247
 4.792669053069e-01	248
 4.833576239400e-01	249
 4.834844148308e-01	250
 4.809722162173e-01	251
 4.800209511497e-01	252
 4.836633060282e-01	253
 4.833679783724e-01	254
 4.859555617283e-01	255
 4.941271140453e-01	256
 4.884432436266e-01	257
 4.851570542578e-01	258
 4.857740760572e-01	259
 4.878376359671e-01	260
 4.925146235982e-01	261
 4.933283627748e-01	262
 4.968127331241e-01	263
 4.920420194025e-01	264
 4.932405476208e-01	265
 4.979876947004e-01	266
 4.946253545820e-01	267
 4.907205276180e-01	268
 4.956972586403e-01	269
 4.923833932885e-01	270
 4.892635237287e-01	271
 4.869303677406e-01	272
 4.843912901681e-01	273
 4.838374727125e-01	274
 4.822338511954e-01	275
 4.894779282102e-01	276
 4.898139422496e-01	277
 4.903671240558e-01	278
 4.839412946075e-01	279
 4.884377800846e-01	280
 4.891238941742e-01	281
 4.941655515042e-01	282
 4.872830904164e-01	283
 4.869121846758e-01	284
 4.903389574113e-01	285
 4.922350795058e-01	286
 4.911144547684e-01	287
 4.943211319497e-01	288
 4.941332847941e-01	289
 4.928245624424e-01	290
 4.926861829236e-01	291
 4.857714546285e-01	292
 4.940718519036e-01	293
 4.933289894496e-01	294
 4.931084079801e-01	295
 4.895211043664e-01	296
 4.969481242142e-01	297
 4.975007965783e-01	298
 4.950874913200e-01	299
 4.964940733897e-01	300
 4.947910529120e-01	301
 4.932461062958e-01	302
 4.918323102208e-01	303
 4.891417027375e-01	304
 4.881930356566e-01	305
 4.876479647520e-01	306
 4.887664364560e-01	307
 4.870553674972e-01	308
 4.856027279174e-01	309
 4.881390889177e-01	310
 4.839998644831e-01	311
 4.912235951080e-01	312
 4.898885822484e-01	313
 4.888379452550e-01	314
 4.930306957002e-01	315
 4.916892617070e-01	316
 4.905646480687e-01	317
 4.959275282057e-01	318
 4.966631187787e-01	319
