2.005325739000e-01 -2.267025314000e-03 1
2.163303793000e-01 -2.937434639000e-03 2
2.060227984000e-01 2.150129808000e-03 3
1.987996274000e-01 1.165072855000e-03 4
1.993098009000e-01 1.590078391000e-03 5
1.877375645000e-01 -2.029744629000e-03 6
1.920302799000e-01 1.732610361000e-03 7
1.900621215000e-01 4.677344434000e-03 8
2.041092075000e-01 -2.164401772000e-03 9
2.256307707000e-01 3.240023829000e-03 10
2.209917281000e-01 -7.308724359000e-04 11
1.927313136000e-01 -5.271903447000e-03 12
1.909242199000e-01 7.091151753000e-04 13
1.991655383000e-01 3.522114896000e-03 14
1.754647538000e-01 -8.246837915000e-03 15
2.024840648000e-01 4.248862518000e-03 16
2.151213319000e-01 4.157373742000e-04 17
2.119071950000e-01 -3.535715049000e-03 18
1.999556263000e-01 -4.916902149000e-03 19
1.851944276000e-01 3.929738116000e-03 20
2.066815300000e-01 -6.491600409000e-03 21
2.015669241000e-01 1.797963790000e-04 22
1.981473949000e-01 -3.822133792000e-05 23
1.807743121000e-01 -7.167723124000e-04 24
1.850774233000e-01 -7.436649818000e-03 25
1.765041041000e-01 7.594087197000e-03 26
1.916870001000e-01 1.788028648000e-03 27
1.812534182000e-01 -2.839947185000e-03 28
2.069363595000e-01 2.060958137000e-03 29
2.274935221000e-01 8.447568714000e-03 30
1.910703716000e-01 4.514143561000e-04 31
1.899739929000e-01 -2.224641753000e-03 32
2.083529628000e-01 -1.554979969000e-03 33
1.862955176000e-01 -8.112887883000e-04 34
1.819526522000e-01 1.268380462000e-03 35
1.656902976000e-01 -6.161305298000e-03 36
1.909954618000e-01 -1.300290886000e-03 37
1.707048418000e-01 3.747225212000e-03 38
1.914862664000e-01 1.524535580000e-03 39
1.870145846000e-01 -2.969051479000e-03 40
1.813417045000e-01 7.749515617000e-04 41
1.801503775000e-01 2.257317589000e-03 42
1.866690137000e-01 -1.005851352000e-03 43
2.113759418000e-01 1.868257577000e-03 44
2.014067195000e-01 4.792548968000e-04 45
1.818210345000e-01 3.559839660000e-03 46
1.914940058000e-01 4.721309060000e-03 47
1.865942484000e-01 -6.088646702000e-03 48
1.987318456000e-01 1.115420507000e-03 49
1.953707116000e-01 -2.551147175000e-03 50
2.048903872000e-01 -3.180405961000e-03 51
1.927938230000e-01 4.295679940000e-04 52
2.101172246000e-01 9.363585272000e-04 53
2.295202732000e-01 6.850879374000e-03 54
1.873572380000e-01 -8.243074684000e-03 55
1.900566268000e-01 -2.169201806000e-03 56
1.960129551000e-01 -2.577799065000e-03 57
2.158794007000e-01 -3.647675105000e-03 58
2.068120681000e-01 1.028855202000e-02 59
1.955615428000e-01 -1.720130403000e-03 60
1.963953927000e-01 -4.680258628000e-03 61
1.989272239000e-01 -8.678376916000e-03 62
2.006443215000e-01 4.502392570000e-03 63
1.950486354000e-01 1.708197451000e-03 64
2.025353957000e-01 6.215670239000e-03 65
2.122369701000e-01 -6.328504553000e-04 66
2.049096494000e-01 1.020904386000e-04 67
2.152009304000e-01 6.420639948000e-03 68
2.056444747000e-01 -1.416270282000e-03 69
2.142113597000e-01 -4.534777508000e-03 70
2.060399243000e-01 -1.043815989000e-02 71
2.161956880000e-01 1.100165334000e-03 72
2.000295856000e-01 5.595788761000e-04 73
1.937271816000e-01 5.385004764000e-03 74
1.787496531000e-01 -1.189423134000e-02 75
2.047340201000e-01 -2.355559248000e-03 76
2.001882319000e-01 1.369472478000e-03 77
1.857546290000e-01 -8.867597138000e-05 78
1.993394265000e-01 4.945200847000e-03 79
2.012039039000e-01 -4.056127842000e-03 80
1.994695393000e-01 2.629585929000e-03 81
2.211421735000e-01 -3.165401485000e-03 82
2.208108198000e-01 3.660995097000e-03 83
2.215013972000e-01 -3.204541662000e-03 84
2.011686690000e-01 5.635110739000e-03 85
1.930076665000e-01 -3.432509818000e-03 86
2.156260110000e-01 9.943870798000e-03 87
2.034556181000e-01 6.676928412000e-04 88
2.095705553000e-01 -7.093572670000e-03 89
1.929899813000e-01 -2.330875488000e-03 90
1.842384063000e-01 3.007645357000e-03 91
1.975426580000e-01 4.218598889000e-03 92
1.854941100000e-01 -4.990918372000e-03 93
1.869689870000e-01 -9.828903736000e-04 94
2.009615353000e-01 3.557767532000e-03 95
1.981966594000e-01 -7.286388970000e-03 96
1.949073101000e-01 -5.914832223000e-03 97
2.163664600000e-01 4.842023188000e-03 98
2.173859322000e-01 1.347156198000e-03 99
1.984851619000e-01 -9.147586559000e-03 100
2.158414310000e-01 -7.444129297000e-04 101
2.066947629000e-01 4.634033011000e-03 102
1.843825472000e-01 -3.326254712000e-03 103
1.837066360000e-01 -5.488609082000e-03 104
1.849343539000e-01 6.076141437000e-04 105
1.855603352000e-01 9.148617930000e-03 106
1.799236836000e-01 2.192409183000e-03 107
1.899462253000e-01 1.591213332000e-03 108
1.729882246000e-01 5.781428136000e-03 109
1.660903057000e-01 1.257206645000e-03 110
1.771928280000e-01 3.664752777000e-03 111
1.956053209000e-01 -7.273333125000e-04 112
1.873055989000e-01 -5.435750676000e-04 113
1.866440140000e-01 3.383087612000e-03 114
1.842866476000e-01 -1.649533518000e-03 115
1.694061184000e-01 1.279506723000e-03 116
