 1.027119000000e+00	 3.675801000000e-04	1
 1.022035000000e+00	-9.341396000000e-04	2
 1.019502000000e+00	 3.637201000000e-04	3
 1.024095000000e+00	 2.361094000000e-04	4
 1.028341000000e+00	 3.359260000000e-04	5
 1.026121000000e+00	-6.154034000000e-04	6
 1.028075000000e+00	-3.452043000000e-04	7
 1.025619000000e+00	-2.109548000000e-03	8
 1.022993000000e+00	 2.986010000000e-04	9
 1.017314000000e+00	-8.987949000000e-04	10
 1.021256000000e+00	-6.517938000000e-04	11
 1.025768000000e+00	 1.588848000000e-03	12
 1.026772000000e+00	-2.478096000000e-03	13
 1.027772000000e+00	 1.668465000000e-03	14
 1.029303000000e+00	-1.268400000000e-04	15
 1.026681000000e+00	 2.310405000000e-03	16
 1.023659000000e+00	 2.164477000000e-03	17
 1.024791000000e+00	 1.586153000000e-03	18
 1.024174000000e+00	-5.674521000000e-04	19
 1.025994000000e+00	-1.978866000000e-03	20
 1.024325000000e+00	 6.627769000000e-04	21
 1.025153000000e+00	-1.522524000000e-03	22
 1.029675000000e+00	-3.002749000000e-04	23
 1.026405000000e+00	 2.949851000000e-04	24
 1.025312000000e+00	 4.599674000000e-04	25
 1.028665000000e+00	 1.250010000000e-04	26
 1.024769000000e+00	-6.800609000000e-04	27
 1.033674000000e+00	 1.267544000000e-03	28
 1.025829000000e+00	 5.276543000000e-04	29
 1.021558000000e+00	 1.098979000000e-05	30
 1.028243000000e+00	 1.809510000000e-03	31
 1.024841000000e+00	 2.629944000000e-04	32
 1.027767000000e+00	 1.993307000000e-03	33
 1.030104000000e+00	 2.951861000000e-04	34
 1.028282000000e+00	-3.688014000000e-04	35
 1.033057000000e+00	-2.741561000000e-04	36
 1.031904000000e+00	 1.904583000000e-03	37
 1.032996000000e+00	 7.962469000000e-04	38
 1.028425000000e+00	 2.454464000000e-04	39
 1.031108000000e+00	-2.928129000000e-04	40
 1.031945000000e+00	-2.306854000000e-04	41
 1.031785000000e+00	-7.145616000000e-04	42
 1.028424000000e+00	-7.157616000000e-04	43
 1.025734000000e+00	-6.143916000000e-04	44
 1.024851000000e+00	-9.361803000000e-04	45
 1.024833000000e+00	-5.548146000000e-04	46
 1.030239000000e+00	 4.409755000000e-04	47
 1.027973000000e+00	 9.633824000000e-04	48
 1.024061000000e+00	 1.572979000000e-03	49
 1.024936000000e+00	 1.188015000000e-03	50
 1.024272000000e+00	 1.084672000000e-03	51
 1.026257000000e+00	 6.205191000000e-05	52
 1.025427000000e+00	-2.457842000000e-04	53
 1.021498000000e+00	-4.288648000000e-04	54
 1.026943000000e+00	 4.955288000000e-04	55
 1.029552000000e+00	-5.128732000000e-04	56
 1.027501000000e+00	 8.479867000000e-04	57
 1.019309000000e+00	 5.611839000000e-05	58
 1.024198000000e+00	 1.763438000000e-03	59
 1.025812000000e+00	-1.201620000000e-03	60
 1.024127000000e+00	 2.362021000000e-04	61
 1.022465000000e+00	-2.008741000000e-04	62
 1.020763000000e+00	 3.403585000000e-05	63
 1.025950000000e+00	 2.002505000000e-03	64
 1.023239000000e+00	 5.209148000000e-05	65
 1.022882000000e+00	-1.004359000000e-03	66
 1.023115000000e+00	-2.113169000000e-03	67
 1.028838000000e+00	 6.864378000000e-04	68
 1.024928000000e+00	 4.852022000000e-04	69
 1.023611000000e+00	-4.451987000000e-04	70
 1.024630000000e+00	-1.525393000000e-03	71
 1.024501000000e+00	-1.655809000000e-03	72
 1.024405000000e+00	-1.525153000000e-03	73
 1.027038000000e+00	 5.603448000000e-04	74
 1.033484000000e+00	-2.031789000000e-04	75
 1.025661000000e+00	 6.034867000000e-04	76
 1.030822000000e+00	-1.855938000000e-04	77
 1.030881000000e+00	-1.445764000000e-03	78
 1.021958000000e+00	 6.977443000000e-04	79
 1.022958000000e+00	-3.844628000000e-04	80
 1.023612000000e+00	-1.469528000000e-03	81
 1.024537000000e+00	 2.315928000000e-03	82
 1.023264000000e+00	-7.489494000000e-04	83
 1.024565000000e+00	-1.576108000000e-04	84
 1.022652000000e+00	 8.892159000000e-05	85
 1.026806000000e+00	 8.963670000000e-04	86
 1.019910000000e+00	 3.448635000000e-04	87
 1.021956000000e+00	-3.536618000000e-04	88
 1.024582000000e+00	-1.414905000000e-03	89
 1.026726000000e+00	 1.262256000000e-03	90
 1.027777000000e+00	-9.062589000000e-04	91
 1.027268000000e+00	-1.156799000000e-03	92
 1.028445000000e+00	 8.726992000000e-04	93
 1.029118000000e+00	-1.055319000000e-04	94
 1.024767000000e+00	-4.204368000000e-04	95
 1.023157000000e+00	-5.154221000000e-04	96
 1.027989000000e+00	 1.707914000000e-03	97
 1.022047000000e+00	-1.327593000000e-03	98
 1.023842000000e+00	-2.206281000000e-03	99
 1.023598000000e+00	 8.925428000000e-04	100
 1.022766000000e+00	-4.273744000000e-04	101
 1.026829000000e+00	-4.753638000000e-04	102
 1.030083000000e+00	 1.555356000000e-04	103
 1.029751000000e+00	-1.280133000000e-03	104
 1.030791000000e+00	 8.758403000000e-05	105
 1.031474000000e+00	-4.671116000000e-04	106
 1.031830000000e+00	 6.028540000000e-04	107
 1.031801000000e+00	-2.029920000000e-03	108
 1.034935000000e+00	 8.675031000000e-04	109
 1.032180000000e+00	-1.872122000000e-03	110
 1.029879000000e+00	-6.496521000000e-04	111
 1.025135000000e+00	 5.176701000000e-05	112
 1.030426000000e+00	 6.492439000000e-04	113
 1.028856000000e+00	-1.563909000000e-03	114
 1.026307000000e+00	 1.414792000000e-04	115
 1.029335000000e+00	-9.982082000000e-05	116
 1.031066000000e+00	 1.198454000000e-03	117
 1.026008000000e+00	-7.100912000000e-04	118
 1.027774000000e+00	 8.634774000000e-04	119
 1.025665000000e+00	-7.564874000000e-04	120
 1.025598000000e+00	-1.538404000000e-03	121
 1.026322000000e+00	 1.615586000000e-03	122
 1.025634000000e+00	 1.447924000000e-03	123
 1.028927000000e+00	 7.449604000000e-04	124
 1.030008000000e+00	 1.648010000000e-03	125
 1.028740000000e+00	 2.124858000000e-04	126
 1.033666000000e+00	 1.067430000000e-03	127
 1.030958000000e+00	 1.397951000000e-03	128
 1.027870000000e+00	-4.950963000000e-04	129
 1.028309000000e+00	 9.845231000000e-04	130
 1.032113000000e+00	-8.026440000000e-05	131
 1.030674000000e+00	 7.100127000000e-07	132
 1.029647000000e+00	 1.337255000000e-04	133
 1.026973000000e+00	 2.024185000000e-03	134
 1.023450000000e+00	-2.088528000000e-03	135
 1.025470000000e+00	-3.560283000000e-04	136
 1.023537000000e+00	 4.068159000000e-05	137
 1.021119000000e+00	 4.183569000000e-04	138
 1.024798000000e+00	 4.004063000000e-05	139
 1.026605000000e+00	-1.459890000000e-03	140
 1.027045000000e+00	-9.692349000000e-04	141
 1.024932000000e+00	-2.442119000000e-04	142
 1.027982000000e+00	 4.741682000000e-04	143
 1.028718000000e+00	-6.373938000000e-04	144
 1.030132000000e+00	-4.743793000000e-04	145
 1.029672000000e+00	-8.594678000000e-04	146
 1.029635000000e+00	-2.188680000000e-04	147
 1.026239000000e+00	-7.684406000000e-04	148
 1.027473000000e+00	 1.119734000000e-03	149
 1.031614000000e+00	 9.107464000000e-05	150
 1.030933000000e+00	 9.284452000000e-04	151
 1.031068000000e+00	-5.850290000000e-04	152
 1.031879000000e+00	 2.237838000000e-04	153
 1.032687000000e+00	 1.580450000000e-03	154
 1.028974000000e+00	 1.249843000000e-03	155
 1.032061000000e+00	 3.815721000000e-04	156
 1.027526000000e+00	-1.268372000000e-03	157
 1.033400000000e+00	-1.131930000000e-03	158
