 2.150623738305e-01	1
 2.111273085473e-01	2
 2.120894501601e-01	3
 2.180002837179e-01	4
 2.238886869517e-01	5
 2.198181326105e-01	6
 2.180245743445e-01	7
 2.231408202953e-01	8
 2.190535268257e-01	9
 2.188108888684e-01	10
 2.201120163359e-01	11
 2.148573506807e-01	12
 2.194784706283e-01	13
 2.163902444662e-01	14
 2.186173833201e-01	15
 2.157560305054e-01	16
 2.080504054426e-01	17
 2.096701837609e-01	18
 2.124024213499e-01	19
 2.114767103443e-01	20
 2.044633475984e-01	21
 2.124463705287e-01	22
 2.113120223287e-01	23
 2.089988997988e-01	24
 2.150708663157e-01	25
 2.152341987968e-01	26
 2.157523851699e-01	27
 2.103478485123e-01	28
 2.158585898678e-01	29
 2.105222260177e-01	30
 2.121525000858e-01	31
 2.192520528035e-01	32
 2.130049552324e-01	33
 2.146682951209e-01	34
 2.156969095790e-01	35
 2.202370967467e-01	36
 2.193233221704e-01	37
 2.135166508848e-01	38
 2.134478134596e-01	39
 2.163633515470e-01	40
 2.153419446520e-01	41
 2.176728859844e-01	42
 2.166212880260e-01	43
 2.160699605302e-01	44
 2.172960311659e-01	45
 2.181721956713e-01	46
 2.188779115894e-01	47
 2.212219085172e-01	48
 2.196917602134e-01	49
 2.204867372570e-01	50
 2.184430174073e-01	51
 2.149859120536e-01	52
 2.158693417733e-01	53
 2.196249462757e-01	54
 2.116381641478e-01	55
 2.155470601826e-01	56
 2.110447391307e-01	57
 2.116527135559e-01	58
 2.127678990803e-01	59
 2.115331390355e-01	60
 2.130230053357e-01	61
 2.140660839913e-01	62
 2.162556168876e-01	63
 2.132283672860e-01	64
 2.087916710455e-01	65
 2.070045937826e-01	66
 2.061470638936e-01	67
 2.109056981469e-01	68
 2.154628927586e-01	69
 2.167823161265e-01	70
 2.189980904556e-01	71
 2.133691460825e-01	72
 2.156471791494e-01	73
 2.088353555560e-01	74
 2.106513703226e-01	75
 2.159092423792e-01	76
 2.139603656560e-01	77
 2.127417395331e-01	78
 2.094266250327e-01	79
 2.052367452171e-01	80
 2.069130670045e-01	81
 2.066499722366e-01	82
 2.074232649840e-01	83
 2.103275729828e-01	84
 2.152823680087e-01	85
 2.081143815650e-01	86
 2.084629601362e-01	87
 2.039419912750e-01	88
 2.036412390963e-01	89
 2.048123469748e-01	90
 2.071614754063e-01	91
 2.043927045241e-01	92
 2.065641880662e-01	93
 2.089225828063e-01	94
 2.114659934045e-01	95
 2.107655257938e-01	96
 2.072350410397e-01	97
 2.073143675049e-01	98
 2.068854646776e-01	99
 2.049380829006e-01	100
 2.079728723579e-01	101
 2.038082507697e-01	102
 2.090688417073e-01	103
 2.053968787305e-01	104
 2.111912060867e-01	105
 2.128043360999e-01	106
 2.067459136356e-01	107
 2.038672273013e-01	108
 2.071936106788e-01	109
 2.151468141464e-01	110
 2.119385180897e-01	111
 2.111607380117e-01	112
 2.135875479769e-01	113
 2.132975796463e-01	114
 2.130146001298e-01	115
 2.093946403270e-01	116
 2.124405787770e-01	117
 2.117198476092e-01	118
 2.088250754507e-01	119
 2.032248327588e-01	120
 2.045294987563e-01	121
 2.115821745610e-01	122
 2.124807488152e-01	123
 2.124347839722e-01	124
 2.172144342630e-01	125
 2.159245131178e-01	126
 2.147831806653e-01	127
 2.215635796902e-01	128
 2.182919700629e-01	129
 2.199748850076e-01	130
 2.190250171221e-01	131
 2.226436782298e-01	132
 2.244858252710e-01	133
 2.258083127784e-01	134
 2.232913400349e-01	135
 2.278352302864e-01	136
 2.252335686433e-01	137
 2.262958178455e-01	138
 2.233419915789e-01	139
 2.238582027218e-01	140
 2.262851522900e-01	141
 2.256934623764e-01	142
 2.292773597664e-01	143
 2.256950614336e-01	144
 2.279128347472e-01	145
 2.251573866118e-01	146
 2.232837944365e-01	147
 2.269550603078e-01	148
 2.242375409949e-01	149
 2.259472016173e-01	150
 2.212763276403e-01	151
 2.192211056862e-01	152
 2.193261660334e-01	153
 2.130112905837e-01	154
 2.173908694202e-01	155
 2.112581925068e-01	156
 2.106970907076e-01	157
 2.132783102563e-01	158
 2.075606325953e-01	159
 2.046909328398e-01	160
 2.070950858414e-01	161
 2.083263257613e-01	162
 2.104212600147e-01	163
 2.084741067377e-01	164
 2.149473462634e-01	165
 2.149451759256e-01	166
 2.158777642353e-01	167
 2.192533883364e-01	168
 2.063021219132e-01	169
 2.079476033994e-01	170
 2.083832551218e-01	171
 2.080018336231e-01	172
 2.082891704762e-01	173
 2.074972342222e-01	174
 2.087249442633e-01	175
 2.112894311344e-01	176
 2.130993996582e-01	177
 2.186115827358e-01	178
 2.162361335167e-01	179
 2.141763807787e-01	180
 2.140562429206e-01	181
 2.150613514872e-01	182
 2.131845110943e-01	183
 2.132833229473e-01	184
 2.169116016978e-01	185
 2.187669007071e-01	186
 2.170802375393e-01	187
 2.176659967681e-01	188
 2.186513847119e-01	189
 2.142589806669e-01	190
 2.085650364208e-01	191
 2.063729051095e-01	192
 2.107827212340e-01	193
 2.090773637502e-01	194
 2.088578397684e-01	195
 2.144225221177e-01	196
 2.172020308706e-01	197
 2.122504302403e-01	198
 2.091668401062e-01	199
 2.099689215552e-01	200
 2.075309802532e-01	201
 2.153803132666e-01	202
 2.085125225163e-01	203
 2.127184739519e-01	204
 2.123255761433e-01	205
 2.128018346591e-01	206
 2.101138630059e-01	207
 2.087862559642e-01	208
 2.075194268494e-01	209
 2.084744445879e-01	210
 2.073741692811e-01	211
 2.125954440468e-01	212
 2.148152439299e-01	213
 2.205591386108e-01	214
 2.177996314297e-01	215
 2.168812219166e-01	216
 2.185378017209e-01	217
 2.197769212871e-01	218
 2.254641677457e-01	219
 2.149005869844e-01	220
 2.234714497877e-01	221
 2.148852322027e-01	222
 2.239670190961e-01	223
 2.208988496665e-01	224
 2.159018814933e-01	225
 2.089804851245e-01	226
 2.115527908565e-01	227
 2.121692397469e-01	228
 2.099269764694e-01	229
 2.120314104333e-01	230
 2.062183327987e-01	231
 2.067295421495e-01	232
 2.128977888709e-01	233
 2.133597482760e-01	234
 2.118763008357e-01	235
 2.055258103710e-01	236
 2.026282046735e-01	237
 2.038326678617e-01	238
 2.102623623536e-01	239
 2.101871472478e-01	240
 2.065461509530e-01	241
 2.069833966982e-01	242
 2.144849037490e-01	243
 2.080750647432e-01	244
 2.047743926355e-01	245
 2.065575151345e-01	246
 2.099363136325e-01	247
 2.101391995877e-01	248
 2.163736430467e-01	249
 2.128568342727e-01	250
 2.111452001618e-01	251
 2.139027790823e-01	252
 2.197708422893e-01	253
 2.180348083373e-01	254
 2.168064548316e-01	255
 2.162357256550e-01	256
 2.138713472733e-01	257
 2.176753032883e-01	258
 2.193655884970e-01	259
 2.219854317502e-01	260
 2.147659029813e-01	261
 2.194710624621e-01	262
 2.207336772656e-01	263
 2.201812116691e-01	264
 2.181646415634e-01	265
 2.158386885193e-01	266
 2.197323015036e-01	267
 2.163514751197e-01	268
 2.213866827556e-01	269
 2.181343807435e-01	270
 2.161874258790e-01	271
 2.154501547126e-01	272
 2.091964052674e-01	273
 2.140204838323e-01	274
 2.077972507503e-01	275
 2.100633466343e-01	276
 2.130150926948e-01	277
 2.155661978451e-01	278
 2.176006080260e-01	279
 2.225377266121e-01	280
 2.207989241488e-01	281
 2.216418061805e-01	282
 2.217018994281e-01	283
 2.214511415814e-01	284
 2.193824577269e-01	285
 2.143423498535e-01	286
 2.156828870458e-01	287
 2.150834093026e-01	288
 2.056589391580e-01	289
 2.087255827040e-01	290
 2.076215370255e-01	291
 2.117268441062e-01	292
 2.102918291978e-01	293
 2.131820083641e-01	294
 2.091055042682e-01	295
 2.123029331966e-01	296
 2.177261922597e-01	297
 2.191921973417e-01	298
 2.251044697395e-01	299
 2.259408184342e-01	300
 2.269851758404e-01	301
 2.240392896781e-01	302
 2.242023468606e-01	303
 2.191290876781e-01	304
 2.157831848029e-01	305
 2.166860153518e-01	306
 2.160798079594e-01	307
 2.057178448797e-01	308
 2.096238829291e-01	309
 2.126529788869e-01	310
