-8.530531000000e+00	-5.218161000000e-01	1
-9.127997000000e+00	 5.432973000000e-01	2
-7.739484000000e+00	-9.217474000000e-01	3
-8.709905000000e+00	-2.166671000000e-01	4
-8.495969000000e+00	 1.341856000000e+00	5
-8.719252000000e+00	-9.530895000000e-01	6
-9.289442000000e+00	-5.847682000000e-01	7
-9.396544000000e+00	-2.866236000000e-01	8
-9.254343000000e+00	 4.681279000000e-01	9
-9.510112000000e+00	 7.567524000000e-01	10
-7.799676000000e+00	 2.848941000000e-01	11
-7.397444000000e+00	-9.157092000000e-02	12
-7.025414000000e+00	 1.491412000000e+00	13
-9.758831000000e+00	 4.772977000000e-01	14
-1.029326000000e+01	-1.283514000000e+00	15
-9.938094000000e+00	-3.408934000000e-02	16
-1.074745000000e+01	-7.427057000000e-01	17
-9.574512000000e+00	 1.451305000000e+00	18
-1.000466000000e+01	-9.833589000000e-02	19
-7.698914000000e+00	 1.202334000000e-01	20
-8.674627000000e+00	 6.928802000000e-01	21
-7.226999000000e+00	 4.085514000000e-01	22
-5.435462000000e+00	-4.001799000000e-01	23
-1.085046000000e+01	 7.670712000000e-01	24
-8.488078000000e+00	-5.454637000000e-02	25
-8.264099000000e+00	 3.469247000000e-02	26
-7.442555000000e+00	 7.055943000000e-01	27
-1.061319000000e+01	-7.675129000000e-01	28
-8.829548000000e+00	 4.758004000000e-01	29
-5.791441000000e+00	 2.687622000000e-01	30
-5.270186000000e+00	 4.677395000000e-01	31
-5.254037000000e+00	-1.097256000000e+00	32
-6.092222000000e+00	-2.275079000000e-01	33
-5.412332000000e+00	-2.371465000000e+00	34
-7.995481000000e+00	 4.259543000000e-01	35
-6.164602000000e+00	-4.946453000000e-01	36
-8.394026000000e+00	 3.737344000000e-02	37
-9.043730000000e+00	 2.151924000000e-01	38
-1.105334000000e+01	-5.432739000000e-01	39
-7.533885000000e+00	-4.232054000000e-02	40
-9.130477000000e+00	 3.510938000000e-02	41
-8.067468000000e+00	-4.165087000000e-01	42
-5.407885000000e+00	 7.490127000000e-01	43
-8.611342000000e+00	 7.546578000000e-01	44
-7.992138000000e+00	-1.130538000000e+00	45
-6.358903000000e+00	 4.545333000000e-01	46
-7.489002000000e+00	 9.090954000000e-01	47
-9.880602000000e+00	-1.039848000000e-01	48
-8.218571000000e+00	 6.117895000000e-01	49
-7.879416000000e+00	-7.871302000000e-02	50
-6.263135000000e+00	-9.404358000000e-01	51
-6.558982000000e+00	 1.800884000000e-01	52
-6.722290000000e+00	-2.589304000000e-01	53
-5.835171000000e+00	-7.709410000000e-01	54
-8.181372000000e+00	-3.356676000000e-01	55
-7.812020000000e+00	 1.188214000000e+00	56
-7.964373000000e+00	-1.280842000000e+00	57
-8.185727000000e+00	-3.354140000000e-01	58
-9.071944000000e+00	 6.956130000000e-01	59
-1.091558000000e+01	-7.207304000000e-01	60
-9.759602000000e+00	 1.945015000000e-01	61
-1.298032000000e+01	-4.911979000000e-01	62
-1.248838000000e+01	-5.520637000000e-01	63
-1.321329000000e+01	 8.564128000000e-01	64
-1.398342000000e+01	-3.838924000000e-01	65
-1.388918000000e+01	-3.215803000000e-01	66
-1.240001000000e+01	 4.663249000000e-03	67
-1.230005000000e+01	-3.212685000000e-01	68
-1.275702000000e+01	-1.087995000000e+00	69
