 4.505108995479e-01	1
 4.535727454129e-01	2
 4.513303653102e-01	3
 4.578939618359e-01	4
 4.596086454192e-01	5
 4.581708687081e-01	6
 4.573665510819e-01	7
 4.557233672016e-01	8
 4.544540322037e-01	9
 4.538098591845e-01	10
 4.504802832051e-01	11
 4.462399177693e-01	12
 4.523015058695e-01	13
 4.565821465344e-01	14
 4.537542620759e-01	15
 4.565784157889e-01	16
 4.613328414583e-01	17
 4.596859632416e-01	18
 4.572560693256e-01	19
 4.502267136074e-01	20
 4.505726924155e-01	21
 4.474303074356e-01	22
 4.520762121516e-01	23
 4.540383297299e-01	24
 4.514566049923e-01	25
 4.515147367151e-01	26
 4.527480539063e-01	27
 4.628570726966e-01	28
 4.565414922551e-01	29
 4.456566085839e-01	30
 4.464074783587e-01	31
 4.476684685040e-01	32
 4.455486747084e-01	33
 4.454529364794e-01	34
 4.458773541570e-01	35
 4.452607151287e-01	36
 4.499627853109e-01	37
 4.554000722701e-01	38
 4.583682679499e-01	39
 4.552210468130e-01	40
 4.524605171766e-01	41
 4.517533393964e-01	42
 4.506993915601e-01	43
 4.570727741701e-01	44
 4.520368487616e-01	45
 4.473538518469e-01	46
 4.494355740963e-01	47
 4.544917542250e-01	48
 4.517207115784e-01	49
 4.508755618621e-01	50
 4.447278857052e-01	51
 4.425452950860e-01	52
 4.420789741287e-01	53
 4.463723940290e-01	54
 4.474669447128e-01	55
 4.450197063871e-01	56
 4.524022651238e-01	57
 4.501276118051e-01	58
 4.562336468898e-01	59
 4.568466933169e-01	60
 4.558123646211e-01	61
 4.656037216974e-01	62
 4.706160076353e-01	63
 4.764518681967e-01	64
 4.786533083931e-01	65
 4.711031814791e-01	66
 4.689111500918e-01	67
 4.686988460362e-01	68
 4.691585569073e-01	69
 4.622798586442e-01	70
 4.672540855845e-01	71
 4.607977779582e-01	72
 4.530735347008e-01	73
 4.553471897439e-01	74
 4.631238312625e-01	75
 4.585124061839e-01	76
 4.595081443587e-01	77
 4.586186888887e-01	78
 4.618802686402e-01	79
 4.613772910219e-01	80
 4.697467669050e-01	81
 4.648711283091e-01	82
 4.677080900897e-01	83
 4.707515758868e-01	84
 4.734060683142e-01	85
 4.766778022171e-01	86
 4.778517683042e-01	87
 4.782613570024e-01	88
 4.762570561616e-01	89
 4.719235771596e-01	90
 4.733829160155e-01	91
 4.722401614873e-01	92
 4.826388207426e-01	93
 4.802449613711e-01	94
 4.790489171624e-01	95
 4.773811704053e-01	96
 4.758014546071e-01	97
 4.777455830501e-01	98
 4.797865201805e-01	99
 4.809896951023e-01	100
 4.844069632659e-01	101
 4.858985721072e-01	102
 4.916074219989e-01	103
 4.846505883996e-01	104
 4.843780178442e-01	105
 4.821522200523e-01	106
 4.775338549628e-01	107
 4.766020160819e-01	108
 4.764332470423e-01	109
 4.793806980147e-01	110
 4.795456449764e-01	111
 4.868733053663e-01	112
 4.846178274127e-01	113
 4.957482733255e-01	114
 4.878712124383e-01	115
 4.897694695768e-01	116
 4.918107654667e-01	117
 4.910764730460e-01	118
 4.911470104827e-01	119
 4.910937727704e-01	120
 4.917205918585e-01	121
 4.921192972928e-01	122
 4.915804106110e-01	123
 4.934753908072e-01	124
 4.982513315937e-01	125
 4.957144545139e-01	126
 4.955888131691e-01	127
 4.893904098433e-01	128
 4.978384006738e-01	129
 4.955295873509e-01	130
 4.954258433133e-01	131
 5.002164223338e-01	132
 4.941861914092e-01	133
 4.846396415282e-01	134
 4.869610260309e-01	135
 4.850317733214e-01	136
 4.894301233056e-01	137
 4.843803320604e-01	138
 4.752122691346e-01	139
 4.765567715999e-01	140
 4.779330378365e-01	141
 4.776799371076e-01	142
 4.884380109020e-01	143
 4.880302175752e-01	144
 4.917107156794e-01	145
 4.915006151569e-01	146
 4.924573546694e-01	147
 4.955460391228e-01	148
 4.950020882742e-01	149
 4.958335448968e-01	150
 4.923661694449e-01	151
 4.848411449313e-01	152
 4.870106850237e-01	153
 4.901068549213e-01	154
 4.942061773620e-01	155
 4.918275161094e-01	156
 4.940337758924e-01	157
 4.888735292619e-01	158
 4.900115450524e-01	159
 4.911286750294e-01	160
 4.874275120389e-01	161
 4.891963184382e-01	162
 4.851806367372e-01	163
 4.818111321617e-01	164
 4.846461200025e-01	165
 4.876249968634e-01	166
 4.863171785812e-01	167
 4.847363577957e-01	168
 4.873726780226e-01	169
 4.951029747252e-01	170
 4.918054204037e-01	171
 4.965937583687e-01	172
 4.937207489859e-01	173
 4.976053151985e-01	174
 4.947493101704e-01	175
 4.945870693307e-01	176
 4.934595919833e-01	177
 4.935586511719e-01	178
 4.893824003127e-01	179
 4.941040232190e-01	180
 4.956603833793e-01	181
 4.957192580336e-01	182
 4.951111142889e-01	183
 4.927864913432e-01	184
 4.922674703154e-01	185
 4.929094712467e-01	186
 4.979294936772e-01	187
 4.933389752176e-01	188
 4.980988470234e-01	189
 4.962459308875e-01	190
 4.944268099151e-01	191
 4.968367952703e-01	192
 4.987158657729e-01	193
 4.992853734497e-01	194
 4.978704166806e-01	195
